trial_id,task,arm,demonstration,scenario,magnitude,skill_index,anchor_local_index,ticks,baseline_mae,proposed_mae,mae_improvement,baseline_exact_rate,proposed_exact_rate,baseline_final_error,proposed_final_error,proposed_no_plausible_cycles,proposed_wins
progress:bimanual_lift_tray/left:d1:skip:m2,bimanual_lift_tray,left,1,skip,2,0,26,25,1.36,0.88,0.4800000000000001,0.32,0.12,2.0,1.0,0,1
progress:bimanual_lift_tray/left:d1:skip:m4,bimanual_lift_tray,left,1,skip,4,0,26,23,2.608695652173913,1.0,1.608695652173913,0.34782608695652173,0.13043478260869565,4.0,1.0,1,1
progress:bimanual_lift_tray/left:d2:normal:m0,bimanual_lift_tray,left,2,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_lift_tray/left:d2:stutter:m3,bimanual_lift_tray,left,2,stutter,3,0,26,30,2.1,0.06666666666666667,2.033333333333333,0.26666666666666666,0.9333333333333333,3.0,0.0,0,1
progress:bimanual_lift_tray/left:d2:stutter:m6,bimanual_lift_tray,left,2,stutter,6,0,26,33,4.090909090909091,0.15151515151515152,3.9393939393939394,0.24242424242424243,0.8484848484848485,6.0,0.0,0,1
progress:bimanual_lift_tray/left:d2:skip:m2,bimanual_lift_tray,left,2,skip,2,0,26,25,1.36,0.04,1.32,0.32,0.96,2.0,0.0,0,1
progress:bimanual_lift_tray/left:d2:skip:m4,bimanual_lift_tray,left,2,skip,4,0,26,23,2.608695652173913,0.13043478260869565,2.4782608695652173,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_lift_tray/left:d3:normal:m0,bimanual_lift_tray,left,3,normal,0,0,26,27,0.0,0.037037037037037035,-0.037037037037037035,1.0,0.9629629629629629,0.0,0.0,0,0
progress:bimanual_lift_tray/left:d3:stutter:m3,bimanual_lift_tray,left,3,stutter,3,0,26,30,2.1,0.03333333333333333,2.066666666666667,0.26666666666666666,0.9666666666666667,3.0,0.0,0,1
progress:bimanual_lift_tray/left:d3:stutter:m6,bimanual_lift_tray,left,3,stutter,6,0,26,33,4.090909090909091,0.030303030303030304,4.0606060606060606,0.24242424242424243,0.9696969696969697,6.0,0.0,0,1
progress:bimanual_lift_tray/left:d3:skip:m2,bimanual_lift_tray,left,3,skip,2,0,26,25,1.36,0.12,1.2400000000000002,0.32,0.92,2.0,0.0,0,1
progress:bimanual_lift_tray/left:d3:skip:m4,bimanual_lift_tray,left,3,skip,4,0,26,23,2.608695652173913,0.13043478260869565,2.4782608695652173,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_lift_tray/left:d4:normal:m0,bimanual_lift_tray,left,4,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_lift_tray/left:d4:stutter:m3,bimanual_lift_tray,left,4,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_lift_tray/left:d4:stutter:m6,bimanual_lift_tray,left,4,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_lift_tray/left:d4:skip:m2,bimanual_lift_tray,left,4,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_lift_tray/left:d4:skip:m4,bimanual_lift_tray,left,4,skip,4,0,26,23,2.608695652173913,0.13043478260869565,2.4782608695652173,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_lift_tray/right:d0:normal:m0,bimanual_lift_tray,right,0,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_lift_tray/right:d0:stutter:m3,bimanual_lift_tray,right,0,stutter,3,0,26,30,2.1,0.06666666666666667,2.033333333333333,0.26666666666666666,0.9333333333333333,3.0,0.0,0,1
progress:bimanual_lift_tray/right:d0:stutter:m6,bimanual_lift_tray,right,0,stutter,6,0,26,33,4.090909090909091,0.15151515151515152,3.9393939393939394,0.24242424242424243,0.8484848484848485,6.0,0.0,0,1
progress:bimanual_lift_tray/right:d0:skip:m2,bimanual_lift_tray,right,0,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_lift_tray/right:d0:skip:m4,bimanual_lift_tray,right,0,skip,4,0,26,23,2.608695652173913,0.13043478260869565,2.4782608695652173,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_lift_tray/right:d1:normal:m0,bimanual_lift_tray,right,1,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_lift_tray/right:d1:stutter:m3,bimanual_lift_tray,right,1,stutter,3,0,26,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_lift_tray/right:d1:stutter:m6,bimanual_lift_tray,right,1,stutter,6,0,26,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_lift_tray/right:d1:skip:m2,bimanual_lift_tray,right,1,skip,2,0,26,25,1.36,0.04,1.32,0.32,0.96,2.0,0.0,0,1
progress:bimanual_lift_tray/right:d1:skip:m4,bimanual_lift_tray,right,1,skip,4,0,26,23,2.608695652173913,0.13043478260869565,2.4782608695652173,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_lift_tray/right:d2:normal:m0,bimanual_lift_tray,right,2,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_lift_tray/right:d2:stutter:m3,bimanual_lift_tray,right,2,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_lift_tray/right:d2:stutter:m6,bimanual_lift_tray,right,2,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_lift_tray/right:d2:skip:m2,bimanual_lift_tray,right,2,skip,2,0,26,25,1.36,0.12,1.2400000000000002,0.32,0.92,2.0,0.0,0,1
progress:bimanual_lift_tray/right:d2:skip:m4,bimanual_lift_tray,right,2,skip,4,0,26,23,2.608695652173913,0.13043478260869565,2.4782608695652173,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_lift_tray/right:d3:normal:m0,bimanual_lift_tray,right,3,normal,0,0,26,27,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0,0
progress:bimanual_lift_tray/right:d3:stutter:m3,bimanual_lift_tray,right,3,stutter,3,0,26,30,2.1,1.0,1.1,0.26666666666666666,0.0,3.0,1.0,0,1
progress:bimanual_lift_tray/right:d3:stutter:m6,bimanual_lift_tray,right,3,stutter,6,0,26,33,4.090909090909091,1.0,3.090909090909091,0.24242424242424243,0.0,6.0,1.0,0,1
progress:bimanual_lift_tray/right:d3:skip:m2,bimanual_lift_tray,right,3,skip,2,0,26,25,1.36,1.0,0.3600000000000001,0.32,0.0,2.0,1.0,0,1
progress:bimanual_lift_tray/right:d3:skip:m4,bimanual_lift_tray,right,3,skip,4,0,26,23,2.608695652173913,1.1304347826086956,1.4782608695652175,0.34782608695652173,0.0,4.0,1.0,1,1
progress:bimanual_lift_tray/right:d4:normal:m0,bimanual_lift_tray,right,4,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_lift_tray/right:d4:stutter:m3,bimanual_lift_tray,right,4,stutter,3,0,26,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_lift_tray/right:d4:stutter:m6,bimanual_lift_tray,right,4,stutter,6,0,26,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_lift_tray/right:d4:skip:m2,bimanual_lift_tray,right,4,skip,2,0,26,25,1.36,0.04,1.32,0.32,0.96,2.0,0.0,0,1
progress:bimanual_lift_tray/right:d4:skip:m4,bimanual_lift_tray,right,4,skip,4,0,26,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,1,1
progress:bimanual_put_bottle_in_fridge/left:d0:normal:m0,bimanual_put_bottle_in_fridge,left,0,normal,0,1,73,27,0.0,0.037037037037037035,-0.037037037037037035,1.0,0.9629629629629629,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/left:d0:stutter:m3,bimanual_put_bottle_in_fridge,left,0,stutter,3,1,73,30,2.1,0.13333333333333333,1.9666666666666668,0.26666666666666666,0.8666666666666667,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d0:stutter:m6,bimanual_put_bottle_in_fridge,left,0,stutter,6,1,73,33,4.090909090909091,0.21212121212121213,3.878787878787879,0.24242424242424243,0.7878787878787878,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d0:skip:m2,bimanual_put_bottle_in_fridge,left,0,skip,2,1,73,25,1.36,0.12,1.2400000000000002,0.32,0.92,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d0:skip:m4,bimanual_put_bottle_in_fridge,left,0,skip,4,1,73,23,2.608695652173913,0.21739130434782608,2.391304347826087,0.34782608695652173,0.9130434782608695,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d1:normal:m0,bimanual_put_bottle_in_fridge,left,1,normal,0,1,73,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/left:d1:stutter:m3,bimanual_put_bottle_in_fridge,left,1,stutter,3,1,73,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d1:stutter:m6,bimanual_put_bottle_in_fridge,left,1,stutter,6,1,73,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d1:skip:m2,bimanual_put_bottle_in_fridge,left,1,skip,2,1,73,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d1:skip:m4,bimanual_put_bottle_in_fridge,left,1,skip,4,1,73,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d2:normal:m0,bimanual_put_bottle_in_fridge,left,2,normal,0,1,73,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/left:d2:stutter:m3,bimanual_put_bottle_in_fridge,left,2,stutter,3,1,73,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d2:stutter:m6,bimanual_put_bottle_in_fridge,left,2,stutter,6,1,73,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d2:skip:m2,bimanual_put_bottle_in_fridge,left,2,skip,2,1,73,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d2:skip:m4,bimanual_put_bottle_in_fridge,left,2,skip,4,1,73,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d3:normal:m0,bimanual_put_bottle_in_fridge,left,3,normal,0,1,73,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/left:d3:stutter:m3,bimanual_put_bottle_in_fridge,left,3,stutter,3,1,73,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d3:stutter:m6,bimanual_put_bottle_in_fridge,left,3,stutter,6,1,73,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d3:skip:m2,bimanual_put_bottle_in_fridge,left,3,skip,2,1,73,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d3:skip:m4,bimanual_put_bottle_in_fridge,left,3,skip,4,1,73,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d4:normal:m0,bimanual_put_bottle_in_fridge,left,4,normal,0,1,73,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/left:d4:stutter:m3,bimanual_put_bottle_in_fridge,left,4,stutter,3,1,73,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d4:stutter:m6,bimanual_put_bottle_in_fridge,left,4,stutter,6,1,73,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d4:skip:m2,bimanual_put_bottle_in_fridge,left,4,skip,2,1,73,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/left:d4:skip:m4,bimanual_put_bottle_in_fridge,left,4,skip,4,1,73,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d0:normal:m0,bimanual_put_bottle_in_fridge,right,0,normal,0,0,51,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/right:d0:stutter:m3,bimanual_put_bottle_in_fridge,right,0,stutter,3,0,51,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d0:stutter:m6,bimanual_put_bottle_in_fridge,right,0,stutter,6,0,51,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d0:skip:m2,bimanual_put_bottle_in_fridge,right,0,skip,2,0,51,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d0:skip:m4,bimanual_put_bottle_in_fridge,right,0,skip,4,0,51,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d1:normal:m0,bimanual_put_bottle_in_fridge,right,1,normal,0,0,51,27,0.0,0.07407407407407407,-0.07407407407407407,1.0,0.9259259259259259,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/right:d1:stutter:m3,bimanual_put_bottle_in_fridge,right,1,stutter,3,0,51,30,2.1,0.2,1.9000000000000001,0.26666666666666666,0.8,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d1:stutter:m6,bimanual_put_bottle_in_fridge,right,1,stutter,6,0,51,33,4.090909090909091,0.2727272727272727,3.8181818181818183,0.24242424242424243,0.7272727272727273,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d1:skip:m2,bimanual_put_bottle_in_fridge,right,1,skip,2,0,51,25,1.36,0.16,1.2000000000000002,0.32,0.88,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d1:skip:m4,bimanual_put_bottle_in_fridge,right,1,skip,4,0,51,23,2.608695652173913,0.2608695652173913,2.347826086956522,0.34782608695652173,0.8695652173913043,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d2:normal:m0,bimanual_put_bottle_in_fridge,right,2,normal,0,0,51,27,0.0,0.07407407407407407,-0.07407407407407407,1.0,0.9259259259259259,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/right:d2:stutter:m3,bimanual_put_bottle_in_fridge,right,2,stutter,3,0,51,30,2.1,0.16666666666666666,1.9333333333333333,0.26666666666666666,0.8333333333333334,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d2:stutter:m6,bimanual_put_bottle_in_fridge,right,2,stutter,6,0,51,33,4.090909090909091,0.24242424242424243,3.8484848484848486,0.24242424242424243,0.7575757575757576,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d2:skip:m2,bimanual_put_bottle_in_fridge,right,2,skip,2,0,51,25,1.36,0.16,1.2000000000000002,0.32,0.88,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d2:skip:m4,bimanual_put_bottle_in_fridge,right,2,skip,4,0,51,23,2.608695652173913,0.30434782608695654,2.3043478260869565,0.34782608695652173,0.8260869565217391,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d3:normal:m0,bimanual_put_bottle_in_fridge,right,3,normal,0,0,51,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/right:d3:stutter:m3,bimanual_put_bottle_in_fridge,right,3,stutter,3,0,51,30,2.1,0.1,2.0,0.26666666666666666,0.9,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d3:stutter:m6,bimanual_put_bottle_in_fridge,right,3,stutter,6,0,51,33,4.090909090909091,0.18181818181818182,3.909090909090909,0.24242424242424243,0.8181818181818182,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d3:skip:m2,bimanual_put_bottle_in_fridge,right,3,skip,2,0,51,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d3:skip:m4,bimanual_put_bottle_in_fridge,right,3,skip,4,0,51,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d4:normal:m0,bimanual_put_bottle_in_fridge,right,4,normal,0,0,51,27,0.0,0.037037037037037035,-0.037037037037037035,1.0,0.9629629629629629,0.0,0.0,0,0
progress:bimanual_put_bottle_in_fridge/right:d4:stutter:m3,bimanual_put_bottle_in_fridge,right,4,stutter,3,0,51,30,2.1,0.13333333333333333,1.9666666666666668,0.26666666666666666,0.8666666666666667,3.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d4:stutter:m6,bimanual_put_bottle_in_fridge,right,4,stutter,6,0,51,33,4.090909090909091,0.21212121212121213,3.878787878787879,0.24242424242424243,0.7878787878787878,6.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d4:skip:m2,bimanual_put_bottle_in_fridge,right,4,skip,2,0,51,25,1.36,0.12,1.2400000000000002,0.32,0.92,2.0,0.0,0,1
progress:bimanual_put_bottle_in_fridge/right:d4:skip:m4,bimanual_put_bottle_in_fridge,right,4,skip,4,0,51,23,2.608695652173913,0.21739130434782608,2.391304347826087,0.34782608695652173,0.9130434782608695,4.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d0:normal:m0,bimanual_sweep_to_dustpan,left,0,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_sweep_to_dustpan/left:d0:stutter:m3,bimanual_sweep_to_dustpan,left,0,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d0:stutter:m6,bimanual_sweep_to_dustpan,left,0,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d0:skip:m2,bimanual_sweep_to_dustpan,left,0,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/left:d0:skip:m4,bimanual_sweep_to_dustpan,left,0,skip,4,0,26,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/left:d1:normal:m0,bimanual_sweep_to_dustpan,left,1,normal,0,0,26,27,0.0,0.48148148148148145,-0.48148148148148145,1.0,0.5185185185185185,0.0,1.0,0,0
progress:bimanual_sweep_to_dustpan/left:d1:stutter:m3,bimanual_sweep_to_dustpan,left,1,stutter,3,0,26,30,2.1,0.43333333333333335,1.6666666666666667,0.26666666666666666,0.5666666666666667,3.0,1.0,0,1
progress:bimanual_sweep_to_dustpan/left:d1:stutter:m6,bimanual_sweep_to_dustpan,left,1,stutter,6,0,26,33,4.090909090909091,0.3939393939393939,3.696969696969697,0.24242424242424243,0.6060606060606061,6.0,1.0,0,1
progress:bimanual_sweep_to_dustpan/left:d1:skip:m2,bimanual_sweep_to_dustpan,left,1,skip,2,0,26,25,1.36,0.6,0.7600000000000001,0.32,0.44,2.0,1.0,1,1
progress:bimanual_sweep_to_dustpan/left:d1:skip:m4,bimanual_sweep_to_dustpan,left,1,skip,4,0,26,23,2.608695652173913,0.7391304347826086,1.8695652173913044,0.34782608695652173,0.391304347826087,4.0,1.0,2,1
progress:bimanual_sweep_to_dustpan/left:d2:normal:m0,bimanual_sweep_to_dustpan,left,2,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_sweep_to_dustpan/left:d2:stutter:m3,bimanual_sweep_to_dustpan,left,2,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d2:stutter:m6,bimanual_sweep_to_dustpan,left,2,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d2:skip:m2,bimanual_sweep_to_dustpan,left,2,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/left:d2:skip:m4,bimanual_sweep_to_dustpan,left,2,skip,4,0,26,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/left:d3:normal:m0,bimanual_sweep_to_dustpan,left,3,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_sweep_to_dustpan/left:d3:stutter:m3,bimanual_sweep_to_dustpan,left,3,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d3:stutter:m6,bimanual_sweep_to_dustpan,left,3,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d3:skip:m2,bimanual_sweep_to_dustpan,left,3,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/left:d3:skip:m4,bimanual_sweep_to_dustpan,left,3,skip,4,0,26,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/left:d4:normal:m0,bimanual_sweep_to_dustpan,left,4,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_sweep_to_dustpan/left:d4:stutter:m3,bimanual_sweep_to_dustpan,left,4,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d4:stutter:m6,bimanual_sweep_to_dustpan,left,4,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/left:d4:skip:m2,bimanual_sweep_to_dustpan,left,4,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/left:d4:skip:m4,bimanual_sweep_to_dustpan,left,4,skip,4,0,26,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/right:d0:normal:m0,bimanual_sweep_to_dustpan,right,0,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_sweep_to_dustpan/right:d0:stutter:m3,bimanual_sweep_to_dustpan,right,0,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/right:d0:stutter:m6,bimanual_sweep_to_dustpan,right,0,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/right:d0:skip:m2,bimanual_sweep_to_dustpan,right,0,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/right:d0:skip:m4,bimanual_sweep_to_dustpan,right,0,skip,4,0,26,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/right:d1:normal:m0,bimanual_sweep_to_dustpan,right,1,normal,0,0,26,27,0.0,0.48148148148148145,-0.48148148148148145,1.0,0.5185185185185185,0.0,1.0,0,0
progress:bimanual_sweep_to_dustpan/right:d1:stutter:m3,bimanual_sweep_to_dustpan,right,1,stutter,3,0,26,30,2.1,0.43333333333333335,1.6666666666666667,0.26666666666666666,0.5666666666666667,3.0,1.0,0,1
progress:bimanual_sweep_to_dustpan/right:d1:stutter:m6,bimanual_sweep_to_dustpan,right,1,stutter,6,0,26,33,4.090909090909091,0.3939393939393939,3.696969696969697,0.24242424242424243,0.6060606060606061,6.0,1.0,0,1
progress:bimanual_sweep_to_dustpan/right:d1:skip:m2,bimanual_sweep_to_dustpan,right,1,skip,2,0,26,25,1.36,0.6,0.7600000000000001,0.32,0.44,2.0,1.0,1,1
progress:bimanual_sweep_to_dustpan/right:d1:skip:m4,bimanual_sweep_to_dustpan,right,1,skip,4,0,26,23,2.608695652173913,0.7391304347826086,1.8695652173913044,0.34782608695652173,0.391304347826087,4.0,1.0,2,1
progress:bimanual_sweep_to_dustpan/right:d2:normal:m0,bimanual_sweep_to_dustpan,right,2,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_sweep_to_dustpan/right:d2:stutter:m3,bimanual_sweep_to_dustpan,right,2,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/right:d2:stutter:m6,bimanual_sweep_to_dustpan,right,2,stutter,6,0,26,33,4.090909090909091,0.0,4.090909090909091,0.24242424242424243,1.0,6.0,0.0,0,1
progress:bimanual_sweep_to_dustpan/right:d2:skip:m2,bimanual_sweep_to_dustpan,right,2,skip,2,0,26,25,1.36,0.08,1.28,0.32,0.96,2.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/right:d2:skip:m4,bimanual_sweep_to_dustpan,right,2,skip,4,0,26,23,2.608695652173913,0.17391304347826086,2.4347826086956523,0.34782608695652173,0.9565217391304348,4.0,0.0,1,1
progress:bimanual_sweep_to_dustpan/right:d3:normal:m0,bimanual_sweep_to_dustpan,right,3,normal,0,0,26,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
progress:bimanual_sweep_to_dustpan/right:d3:stutter:m3,bimanual_sweep_to_dustpan,right,3,stutter,3,0,26,30,2.1,0.0,2.1,0.26666666666666666,1.0,3.0,0.0,0,1
